交易日期,R_M,R_f,R_M_minus_R_f,SMB,HML,MOM
2020-03-06,-0.020509977827051107,7.936507936507937e-05,-0.020589342906416185,0.011185791650153307,-0.0025159381270597435,
2020-03-09,-0.028296547821165863,7.936507936507937e-05,-0.02837591290053094,0.014296445112813042,-0.004650476591266484,
2020-03-10,0.005241700640652436,7.936507936507937e-05,0.0051623355612873565,-0.0038332623157933407,-6.951972671869746e-06,
2020-03-11,-0.011587485515643148,7.936507936507937e-05,-0.011666850595008228,-0.00016000194780159838,0.0016764992705040694,
2020-03-12,-0.03692848769050405,7.936507936507937e-05,-0.037007852769869135,0.008652374255270191,-0.008240129431313623,
2020-03-13,-0.013998782714546576,7.936507936507937e-05,-0.014078147793911656,-0.0022101397919322523,-0.019030791488587093,
2020-03-16,-0.04567901234567906,7.936507936507937e-05,-0.04575837742504414,0.022471420478471973,-0.00422718830428765,
2020-03-17,-0.0316946959896508,7.936507936507937e-05,-0.03177406106901588,0.006085251785412634,-0.01510157359431661,
2020-03-18,-0.0273881095524382,7.936507936507937e-05,-0.02746747463180328,0.007232272604587493,-0.0005616424521217786,
2020-03-19,-0.058379120879120894,7.936507936507937e-05,-0.058458485958485976,0.0002601335312992781,-0.015739070082856882,
2020-03-20,0.07950401167031362,7.936507936507937e-05,0.07942464659094854,-0.01772679832038536,0.011589386165363924,
2020-03-23,-0.043243243243243246,7.936507936507937e-05,-0.04332260832260833,0.009066910888145086,-0.00149790982912483,
2020-03-24,0.048728813559322015,7.936507936507937e-05,0.04864944847995693,-0.0201019743993023,0.0009423088957367376,
2020-03-25,0.035016835016834946,7.936507936507937e-05,0.034937469937469864,-0.01114001050039265,0.005064509792933082,
2020-03-26,0.00455432661027988,7.936507936507937e-05,0.0044749615309148,0.003229799519705915,-0.001778090456351581,
2020-03-27,-0.00777202072538874,7.936507936507937e-05,-0.00785138580475382,0.006157925337696784,-0.0011339220200538213,
2020-03-30,-0.009791122715404721,7.936507936507937e-05,-0.009870487794769801,0.001294924744740457,0.0010160911682730793,
2020-03-31,0.0039551746868822235,7.936507936507937e-05,0.0038758096075171443,0.003540080120687088,0.0007015472605915556,
2020-04-01,-0.0032829940906106136,7.936507936507937e-05,-0.003362359169975693,0.008072757522201882,0.00258653544822627,
2020-04-06,0.015151515151515138,7.936507936507937e-05,0.015072150072150058,-0.015591290561909856,-0.005217031362873187,
2020-04-07,0.018818948734588004,7.936507936507937e-05,0.018739583655222925,-0.0035802293226413276,-0.0007413158776662376,
2020-04-08,0.014012738853503182,7.936507936507937e-05,0.013933373774138101,-0.005020959086377879,0.00760805496970144,
2020-04-09,-0.0043969849246230375,7.936507936507937e-05,-0.004476350003988117,0.006733602803905171,0.0020650157367421208,
2020-04-10,0.0006309148264984632,7.936507936507937e-05,0.0005515497471333838,-6.229424060392313e-05,0.0049121550852035956,
2020-04-13,-0.006305170239596425,7.936507936507937e-05,-0.006384535318961504,0.003534458978788009,0.00013601717103627065,
2020-04-14,0.027284263959390875,7.936507936507937e-05,0.027204898880025797,-0.01045044865116653,0.0014910018530916863,
2020-04-15,0.0030883261272389717,7.936507936507937e-05,0.0030089610478738925,-0.006996793405503207,0.003910213335394503,
2020-04-16,-0.0049261083743843415,7.936507936507937e-05,-0.005005473453749421,0.006104332296495688,-0.00034813474663329225,
2020-04-17,0.030321782178217793,7.936507936507937e-05,0.030242417098852715,0.0024416281892984133,-0.004575208080285319,
2020-04-20,-0.0030030030030030463,7.936507936507937e-05,-0.0030823680823681256,5.896305812647389e-05,-0.00482471723639477,
2020-04-21,-0.028915662650602525,7.936507936507937e-05,-0.028995027729967603,0.015565264486263703,-0.009021879457123065,
2020-04-22,0.0,7.936507936507937e-05,-7.936507936507937e-05,-0.006377423938459126,0.0017167072957105104,
2020-04-23,0.0037220843672458592,7.936507936507937e-05,0.00364271928788078,0.00640978393563943,0.00161484557502538,
2020-04-24,0.0,7.936507936507937e-05,-7.936507936507937e-05,0.0005421431640252974,0.0005810874142130598,
2020-04-27,0.02039555006180449,7.936507936507937e-05,0.020316184982439412,-0.015407588083694839,0.002353144210265296,
2020-04-28,0.0,7.936507936507937e-05,-7.936507936507937e-05,-0.002984104960485335,-0.00027288532917606363,
2020-04-29,0.013930950938825015,7.936507936507937e-05,0.013851585859459935,-0.010243189000358642,0.00389128975504025,
2020-04-30,0.021505376344086002,7.936507936507937e-05,0.021426011264720924,-0.010216234272873569,0.0005660858203011664,
2020-05-04,-0.0292397660818714,7.936507936507937e-05,-0.029319131161236477,0.006876658857229611,-0.0018588755969190449,
2020-05-05,0.004819277108433884,7.936507936507937e-05,0.004739912029068804,-0.005304716389666365,0.000705713558743824,
2020-05-06,0.0011990407673860837,7.936507936507937e-05,0.0011196756880210044,0.005981103363031202,-0.003921769967247803,
2020-05-07,0.004191616766467066,7.936507936507937e-05,0.004112251687101986,-0.0008414760507687111,-0.00037193885287695877,
2020-05-08,0.005963029218843063,7.936507936507937e-05,0.005883664139477984,-0.0002857423993391107,-0.004441417497673522,
2020-05-11,0.008298755186721962,7.936507936507937e-05,0.008219390107356882,-0.009293311908946738,0.0025532303457280244,
2020-05-12,-0.011757789535567276,7.936507936507937e-05,-0.011837154614932356,0.009933368811786861,-0.0020676502350461794,
2020-05-13,0.002974419988102328,7.936507936507937e-05,0.002895054908737249,-0.00474600220619697,-0.00020354626703262017,
2020-05-14,-0.011862396204033177,7.936507936507937e-05,-0.011941761283398257,0.004430508948792286,-0.003164500588522596,
2020-05-15,0.006602641056422609,7.936507936507937e-05,0.00652327597705753,0.004401002319627767,-0.003248582517200686,
2020-05-18,-0.008348240906380311,7.936507936507937e-05,-0.008427605985745391,0.0027383178847385004,-0.0030992226012300527,
2020-05-19,0.009019843656043358,7.936507936507937e-05,0.008940478576678278,-0.009016293376706421,0.0003729944725794892,
2020-05-20,-0.0011918951132301459,7.936507936507937e-05,-0.0012712601925952251,-0.0022051317987884615,-0.003911768659174248,
2020-05-21,0.00835322195704058,7.936507936507937e-05,0.0082738568776755,-0.004360237619167002,-0.002795411783619346,
2020-05-22,-0.01834319526627215,7.936507936507937e-05,-0.018422560345637228,0.007423516310409739,0.00017888989114803015,
2020-05-25,0.006630500301386233,7.936507936507937e-05,0.006551135222021154,-0.002278229436133203,-0.006260220943189514,
2020-05-26,0.011377245508982003,7.936507936507937e-05,0.011297880429616923,-0.006640056165849705,-0.00011005431311727348,
2020-05-27,-0.001184132622853884,7.936507936507937e-05,-0.0012634977022189632,0.0037498165646785487,0.005266445395598008,
2020-05-28,-0.005927682276229973,7.936507936507937e-05,-0.006007047355595052,0.0040048571178293805,0.0002727044229746704,
2020-05-29,0.007155635062611854,7.936507936507937e-05,0.007076269983246774,-6.521477244224213e-05,-0.0019621446502323227,
2020-06-01,0.005328596802842034,7.936507936507937e-05,0.005249231723476955,-0.0011378134750386956,0.0013837199434809343,
2020-06-02,0.004711425206124664,7.936507936507937e-05,0.004632060126759585,-0.004553822569594916,0.0025145965157476816,
2020-06-03,0.017584994138335253,7.936507936507937e-05,0.017505629058970174,-0.007894468955439424,-0.0007977286297534414,
2020-06-04,0.009216589861751112,7.936507936507937e-05,0.009137224782386032,-0.002718696947566831,-0.0005762555641672402,
2020-06-05,0.008561643835616417,7.936507936507937e-05,0.008482278756251337,0.000148998842703898,0.002870651500436459,
2020-06-08,0.013016411997736288,7.936507936507937e-05,0.012937046918371208,-0.004284861327714966,0.0015563644622937686,
2020-06-09,0.0011173184357540222,7.936507936507937e-05,0.001037953356388943,0.0034448551737827743,-0.0013797928193257335,
2020-06-10,0.009486607142857206,7.936507936507937e-05,0.009407242063492126,-0.004363700094855347,-0.00045510923264615493,
2020-06-11,-0.015478164731896116,7.936507936507937e-05,-0.015557529811261196,0.007323611765476099,-0.004668115269694925,
2020-06-12,-0.008983717012914116,7.936507936507937e-05,-0.009063082092279197,0.0033506689754635357,-0.003742494554141617,
2020-06-15,-0.014164305949008527,7.936507936507937e-05,-0.014243671028373607,0.007385661085211359,0.0014324781161174052,
2020-06-16,0.02183908045977012,7.936507936507937e-05,0.021759715380405043,-0.004591805890638732,0.000918111056268562,
2020-06-17,0.0011248593925758943,7.936507936507937e-05,0.001045494313210815,0.0021227691920842466,0.003896808921392267,
2020-06-18,-0.0011235955056179137,7.936507936507937e-05,-0.001202960584982993,0.003938083722533873,-0.0016768632135115563,
2020-06-19,-0.0005624296962880582,7.936507936507937e-05,-0.0006417947756531375,0.0039187398305957945,0.001027654545358794,
2020-06-22,0.0022509848058525073,7.936507936507937e-05,0.002171619726487428,-0.0024723467173825213,-0.0001835921212814933,
2020-06-23,0.004491858506457058,7.936507936507937e-05,0.004412493427091979,-0.0010077979637146892,-0.0035552692872042346,
2020-06-24,0.006148686416992621,7.936507936507937e-05,0.006069321337627542,0.00010584331584160807,-0.0017292242384359267,
2020-06-29,-0.010000000000000009,7.936507936507937e-05,-0.010079365079365089,0.0008292946945331788,-0.000623856071920427,
2020-06-30,0.008978675645342493,7.936507936507937e-05,0.008899310565977413,0.0009195296694634912,-0.00010434413152257856,
2020-07-01,0.006674082313681717,7.936507936507937e-05,0.006594717234316638,-0.0004347769172828829,-0.001516108982400204,
2020-07-02,0.011049723756906049,7.936507936507937e-05,0.010970358677540969,-0.0021976063629335803,-0.0023437815242922655,
2020-07-03,0.011475409836065653,7.936507936507937e-05,0.011396044756700573,-0.0014939761990237915,-0.0038543257121958527,
2020-07-06,0.017287952458130862,7.936507936507937e-05,0.017208587378765784,0.00028123778656705123,-0.0015690367952805161,
2020-07-07,0.0037174721189590088,7.936507936507937e-05,0.0036381070395939295,0.011164278721943685,-0.004202615924894034,
2020-07-08,0.006878306878306928,7.936507936507937e-05,0.006798941798941849,3.638403256493684e-05,-0.000213205412549761,
2020-07-09,0.0031529164477142047,7.936507936507937e-05,0.0030735513683491254,0.009155912904798568,-0.0034479261067517,
2020-07-10,-0.00838135149292818,7.936507936507937e-05,-0.00846071657229326,0.0069940842837738415,-0.0013737632972241638,
2020-07-13,0.014791336502905317,7.936507936507937e-05,0.014711971423540237,0.0002662216542709244,0.003812164559826591,
2020-07-14,0.006246746486205268,7.936507936507937e-05,0.006167381406840189,0.005063683088868942,0.0016202381587796365,
2020-07-15,0.0041386445938953464,7.936507936507937e-05,0.004059279514530267,0.0030388794750442435,0.000775002555748965,
2020-07-16,-0.009788768675940251,7.936507936507937e-05,-0.009868133755305332,-0.006480547678301338,0.004557195139215122,
2020-07-17,0.011446409989594342,7.936507936507937e-05,0.011367044910229262,-0.0039908792901961225,-0.0003605951278122174,
2020-07-20,-0.0015432098765432167,7.936507936507937e-05,-0.001622574955908296,0.008277179227979709,-0.006099923586922204,
2020-07-21,0.01700154559505407,7.936507936507937e-05,0.01692218051568899,-0.0004393010614966563,-0.0020068466279824226,
2020-07-22,0.002532928064842954,7.936507936507937e-05,0.002453562985477875,-0.0030404389630889032,-0.002610302998712462,
2020-07-23,-0.001010611419909102,7.936507936507937e-05,-0.0010899764992741813,0.0008255695733581773,-0.004608338961036239,
2020-07-24,-0.0035407182599898057,7.936507936507937e-05,-0.003620083339354885,0.004363501744722786,-0.0022163915371160615,
2020-07-27,0.04873096446700509,7.936507936507937e-05,0.04865159938764001,-0.003140502833364564,-0.009173037489836113,
2020-07-28,0.0029041626331074433,7.936507936507937e-05,0.002824797553742364,0.004901009572059956,-0.001517981209006744,
2020-07-29,-0.010135135135135087,7.936507936507937e-05,-0.010214500214500167,0.000133717423065905,0.0027833862895503044,
2020-07-30,0.014627011214041863,7.936507936507937e-05,0.014547646134676783,-0.0035093557437239423,-0.0017344953162674107,
2020-07-31,-0.0024026910139356428,7.936507936507937e-05,-0.002482056093300722,0.0072872477265318045,-0.0022313526265938803,
2020-08-03,-0.01734104046242768,7.936507936507937e-05,-0.01742040554179276,0.011194945735982776,-0.0019196688102302512,
2020-08-04,0.012745098039215641,7.936507936507937e-05,0.012665732959850561,-0.0033039538435613355,-0.004561877125281572,
2020-08-05,0.00968054211035807,7.936507936507937e-05,0.00960117703099299,0.0017494530598228036,-0.0019269239174242343,
2020-08-06,0.010546500479386545,7.936507936507937e-05,0.010467135400021465,-0.0066480292539919765,0.0005263779967904351,
2020-08-07,-0.007115749525616666,7.936507936507937e-05,-0.007195114604981745,0.007603259645813506,0.003291518484950166,
2020-08-10,0.009077878643095838,7.936507936507937e-05,0.008998513563730758,-0.0042460575728193745,0.007723947473847554,
2020-08-11,-0.007575757575757569,7.936507936507937e-05,-0.007655122655122648,0.005583864875142301,0.0013776529202748867,
2020-08-12,-0.014790076335877811,7.936507936507937e-05,-0.014869441415242891,0.0027214871563684562,0.0035652713659138123,
2020-08-13,0.009685230024213176,7.936507936507937e-05,0.009605864944848096,0.0009646356146386622,-0.0033971066668426904,
2020-08-14,0.0023980815347721673,7.936507936507937e-05,0.002318716455407088,-0.000480937242441388,0.002249461012106744,
2020-08-17,0.010526315789473717,7.936507936507937e-05,0.010446950710108637,-0.0010811769964074649,0.006030717641886148,
2020-08-18,-0.005681818181818121,7.936507936507937e-05,-0.0057611832611832005,0.015752151455459093,0.00040764785772443176,
2020-08-19,-0.0071428571428571175,7.936507936507937e-05,-0.007222222222222197,0.009568848817680118,-0.0005116928696871645,
2020-08-20,-0.03501199040767389,7.936507936507937e-05,-0.03509135548703897,0.015656886697614177,-0.00476280744443347,
2020-08-21,0.021868787276341894,7.936507936507937e-05,0.021789422196976816,-0.006586220591408088,0.0014889691064916312,
2020-08-24,0.0029182879377431803,7.936507936507937e-05,0.002838922858378101,0.0031043244197033982,-0.0043821006241553575,
2020-08-25,0.0077594568380214834,7.936507936507937e-05,0.007680091758656404,0.001516645253470012,0.0020247116393006196,
2020-08-26,0.0038498556304138454,7.936507936507937e-05,0.003770490551048766,-0.00014180774195924278,0.0011311982968554256,
2020-08-27,0.0023969319271333056,7.936507936507937e-05,0.0023175668477682263,0.009319907717437646,-0.0009539897410511893,
2020-08-28,-0.010043041606886627,7.936507936507937e-05,-0.010122406686251707,7.64137886736225e-06,0.0024587788627644983,
2020-08-31,-0.01642512077294689,7.936507936507937e-05,-0.016504485852311967,0.01824219842570421,0.003668388299940959,
2020-09-01,0.015225933202357433,7.936507936507937e-05,0.015146568122992353,-0.002828951233890444,-0.0022188562452197125,
2020-09-02,-0.0033865505563618337,7.936507936507937e-05,-0.003465915635726913,0.00639092070683057,-0.0036685647893962142,
2020-09-03,0.002912621359223211,7.936507936507937e-05,0.0028332562798581316,0.0008730557179319788,0.0029230704915174806,
2020-09-04,-0.007260406582768608,7.936507936507937e-05,-0.007339771662133687,0.0010174525542799868,0.005265832009223855,
2020-09-07,-0.0014627011214041197,7.936507936507937e-05,-0.001542066200769199,-0.004018721427810384,0.012699411343024495,
2020-09-08,0.005859375,7.936507936507937e-05,0.005780009920634921,-0.0034899644456060763,-0.00592583230442064,
2020-09-09,-0.006796116504854344,7.936507936507937e-05,-0.006875481584219423,0.0016259748398864161,0.0054178297270471255,
2020-09-10,0.008797653958944274,7.936507936507937e-05,0.008718288879579194,0.0034237285620073664,-0.00310212471094151,
2020-09-11,0.0004844961240308976,7.936507936507937e-05,0.0004051310446658182,-0.005125293907044163,-0.004607665981686799,
2020-09-14,0.012590799031476863,7.936507936507937e-05,0.012511433952111782,-0.003997478494538099,-0.0029839830108590254,
2020-09-15,0.003825920612147371,7.936507936507937e-05,0.0037465555327822917,0.005126119658019716,-0.00666229129890256,
2020-09-16,0.015245354930919497,7.936507936507937e-05,0.015165989851554417,0.0030959138614932696,-0.003958946085548986,
2020-09-17,-0.010793054903801003,7.936507936507937e-05,-0.010872419983166083,0.0021271926416046886,0.003248919128817905,
2020-09-18,-0.0009487666034156961,7.936507936507937e-05,-0.0010281316827807753,-0.0013156760093548693,0.00017632502729099733,
2020-09-21,-0.008072174738841364,7.936507936507937e-05,-0.008151539818206445,0.004353176102595962,0.0037589470769248297,
2020-09-22,-0.012924844423169102,7.936507936507937e-05,-0.013004209502534182,0.01167710079969054,-0.006389289511327143,
2020-09-23,-0.0014548981571289588,7.936507936507937e-05,-0.001534263236494038,0.009262650104084821,-0.009108795540453705,
2020-09-24,-0.024283632831471613,7.936507936507937e-05,-0.02436299791083669,0.011832155402585117,-0.007568797450482421,
2020-09-25,0.0019910403185665615,7.936507936507937e-05,0.0019116752392014822,-0.0057007413563890065,0.0017991089879997313,
2020-09-28,0.016393442622950838,7.936507936507937e-05,0.01631407754358576,-0.010592553101725953,0.003580831850601195,
2020-09-29,0.0024437927663734094,7.936507936507937e-05,0.00236442768700833,-0.009885593601502965,0.0010390339021450797,
2020-09-30,0.004388103364212581,7.936507936507937e-05,0.004308738284847502,-0.007732652633544692,0.0012829223086175357,
2020-10-05,0.0004854368932039055,7.936507936507937e-05,0.0004060718138388261,0.006561014553213418,-0.00028821013291490186,
2020-10-06,0.011644832605531397,7.936507936507937e-05,0.011565467526166317,-0.012399498853859896,0.004865309457617925,
2020-10-07,0.005275779376498813,7.936507936507937e-05,0.005196414297133733,-0.006594834524471321,0.002093233728532842,
2020-10-08,0.01335877862595436,7.936507936507937e-05,0.01327941354658928,-0.009374823812478702,0.00018538781196624572,
2020-10-12,0.008003766478342778,7.936507936507937e-05,0.007924401398977697,0.001820036392132361,-0.002573852636455937,
2020-10-13,0.0004670714619336991,7.936507936507937e-05,0.0003877063825686197,0.010335796290215495,-0.002182060823923386,
2020-10-14,-0.0037348272642389047,7.936507936507937e-05,-0.003814192343603984,0.0065521064286506205,0.0016582323229288078,
2020-10-15,-0.009372071227741308,7.936507936507937e-05,-0.009451436307106388,0.00696460403059686,0.0022427691197260844,
2020-10-16,-0.004257332071901598,7.936507936507937e-05,-0.004336697151266678,-0.0014046585080489688,0.0008294087410511547,
2020-10-19,0.01282660332541563,7.936507936507937e-05,0.01274723824605055,-0.009380670033951618,-0.0008956816784837975,
2020-10-20,-0.0056285178236397115,7.936507936507937e-05,-0.005707882903004791,-0.009320890612250478,0.0019295062950543532,
2020-10-21,-0.0004716981132075748,7.936507936507937e-05,-0.0005510631925726542,0.0006698733120760038,0.0012118852419507789,
2020-10-22,0.0014157621519583774,7.936507936507937e-05,0.0013363970725932981,-0.01235764933656156,0.002087618650465048,
2020-10-23,0.0,7.936507936507937e-05,-7.936507936507937e-05,-0.004650472640304371,0.0037023773217849574,
2020-10-26,0.0,7.936507936507937e-05,-7.936507936507937e-05,-0.007368753908062515,0.005652020982433722,
2020-10-27,-0.005655042412818001,7.936507936507937e-05,-0.00573440749218308,0.0038279069799384245,-0.002943305110600941,
2020-10-28,-0.004739336492891044,7.936507936507937e-05,-0.0048187015722561235,0.003274412664236161,-0.001878091664513434,
2020-10-29,-0.010952380952381047,7.936507936507937e-05,-0.011031746031746127,0.004323394441183034,-0.0012779125248715694,
2020-10-30,-0.008184882041405772,7.936507936507937e-05,-0.008264247120770852,-0.002038588038923362,-0.0003355087089823728,
2020-11-02,0.003883495145631022,7.936507936507937e-05,0.0038041300662659426,-0.011520847280534097,0.003952044775747361,
2020-11-03,0.011605415860734825,7.936507936507937e-05,0.011526050781369744,-0.004883292020827594,0.0007680982137011783,
2020-11-04,0.014818355640535463,7.936507936507937e-05,0.014738990561170383,0.004507087622557811,-0.0029666735019470065,
2020-11-05,-0.0009420631182289751,7.936507936507937e-05,-0.0010214281975940544,0.0035901222565456305,-0.00425096790374183,
2020-11-06,0.006129184347006156,7.936507936507937e-05,0.0060498192676410765,-0.0021439052713136436,-0.0006861028930970968,
2020-11-09,0.013120899718837675,7.936507936507937e-05,0.013041534639472595,-0.0034364262776037536,-0.001870831224420071,
2020-11-10,-0.009250693802035137,7.936507936507937e-05,-0.009330058881400217,-0.010838038497471522,0.00568271462784724,
2020-11-11,0.01540616246498594,7.936507936507937e-05,0.01532679738562086,-0.015409118770079977,0.0052568061304886305,
2020-11-12,0.00045977011494247044,7.936507936507937e-05,0.0003804050355773911,-0.002692987428878045,-0.0024280082604021813,
2020-11-13,0.004136029411764719,7.936507936507937e-05,0.00405666433239964,-0.0016924238154675975,0.0010698905659213887,
2020-11-16,0.03249427917620129,7.936507936507937e-05,0.03241491409683621,-0.005865304321783926,-0.0008913625838451048,
2020-11-17,0.007092198581560183,7.936507936507937e-05,0.007012833502195104,-0.0044676968078749425,0.0022846156502487744,
2020-11-18,0.00660211267605626,7.936507936507937e-05,0.006522747596691181,-0.007676495378407376,0.0008539807660333824,
2020-11-19,-0.0017490161783995095,7.936507936507937e-05,-0.0018283812577645888,0.002739548705634808,-0.00217677284925537,
2020-11-20,-0.0013140604467806183,7.936507936507937e-05,-0.0013934255261456975,-0.0011941282531666704,0.0006442947189273605,
2020-11-23,0.01271929824561413,7.936507936507937e-05,0.01263993316624905,-0.006882314116429292,0.0035614920327556587,
2020-11-24,-0.0047639670853183436,7.936507936507937e-05,-0.004843332164683423,0.0017684320162226412,0.000689687984178541,
2020-11-25,-0.008268059181897325,7.936507936507937e-05,-0.008347424261262405,0.005837742268497158,0.00530619175727672,
2020-11-26,0.007898200965335667,7.936507936507937e-05,0.007818835885970586,-0.0074400325692548,0.004595618623862725,
2020-11-27,-0.0017414018284718225,7.936507936507937e-05,-0.0018207669078369017,0.0029194500264260927,0.0034496854210287363,
2020-11-30,-0.011774967291757643,7.936507936507937e-05,-0.011854332371122723,0.014270386241251671,0.004310113720159379,
2020-12-01,0.008826125330979595,7.936507936507937e-05,0.008746760251614515,-0.012519126352837364,0.0027326501605733915,
2020-12-02,0.00962379702537186,7.936507936507937e-05,0.00954443194600678,-0.0008830461638838375,-0.0014106815576515105,
2020-12-03,0.0,7.936507936507937e-05,-7.936507936507937e-05,-0.0059299789708491665,-0.0009353441686813678,
2020-12-04,0.016464471403812686,7.936507936507937e-05,0.016385106324447608,-0.013967902638525383,0.0036452642782322333,
2020-12-07,0.009377664109121886,7.936507936507937e-05,0.009298299029756806,-0.006269376645857697,0.0018979031523621297,
2020-12-08,0.013935810810810745,7.936507936507937e-05,0.013856445731445665,0.0010292444558454529,-0.006415444634726653,
2020-12-09,0.0,7.936507936507937e-05,-7.936507936507937e-05,-0.005442546617267037,-0.00372752337681833,
2020-12-10,-0.012078300708038392,7.936507936507937e-05,-0.012157665787403472,-0.0007121378712715105,0.002939760114346818,
2020-12-11,0.001264755480607116,7.936507936507937e-05,0.0011853904012420367,-0.00320942290664147,-0.002874154138768195,
2020-12-14,-0.004210526315789442,7.936507936507937e-05,-0.004289891395154522,0.0007990456898188722,0.006761556288940852,
2020-12-15,-0.010147991543340451,7.936507936507937e-05,-0.010227356622705531,0.005939563341240248,3.3466109692903423e-06,
2020-12-16,0.018795386586928586,7.936507936507937e-05,0.018716021507563508,-0.008689985133655901,0.000591268627982618,
2020-12-17,-0.005450733752620618,7.936507936507937e-05,-0.005530098831985697,0.0021584897364602135,9.787061259230036e-05,
2020-12-18,-0.003372681281618828,7.936507936507937e-05,-0.003452046360983907,0.0025012190767794915,-0.0010730358936294842,
2020-12-21,0.009729272419627621,7.936507936507937e-05,0.009649907340262541,-0.006229704036340673,0.005558291166234435,
2020-12-22,-0.011311269375785415,7.936507936507937e-05,-0.011390634455150496,0.009359414385257638,-0.004652099871338218,
2020-12-23,0.0012711864406780293,7.936507936507937e-05,0.00119182136131295,0.003108281241781418,-0.0019146611117545004,
2020-12-24,0.00550148116800675,7.936507936507937e-05,0.005422116088641671,-0.003772708251979099,0.007458190668075702,
